,date,region,total_cc,imported_cc,sub_total_epilinks_cc,shincheonji_cc,small_clusters_cc,contacts_cc,epi_link_imported_cc,other_cc,new_cc,date_date
2055,11/07/2020,Incheon,358,66,281,2.0,260,11,8.0,11,3.0,2020-07-11
2056,11/07/2020,Gwangju,144,19,120,9.0,92,13,6.0,5,15.0,2020-07-11
2057,11/07/2020,Daejeon,149,16,112,2.0,91,19,0.0,21,6.0,2020-07-11
2058,11/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-11
2059,11/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-11
2060,11/07/2020,Gyeonggi,1323,283,943,29.0,776,74,64.0,97,8.0,2020-07-11
2061,11/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,0.0,2020-07-11
2062,11/07/2020,Chung- buk,66,11,45,6.0,29,8,2.0,10,0.0,2020-07-11
2063,11/07/2020,Chung- nam,180,21,147,0.0,142,4,1.0,12,1.0,2020-07-11
2064,11/07/2020,Jeonbuk,33,17,11,1.0,10,0,0.0,5,1.0,2020-07-11
2065,11/07/2020,Jeonnam,29,15,9,1.0,5,2,1.0,5,1.0,2020-07-11
2066,11/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,0.0,2020-07-11
2067,11/07/2020,Gyeong- nam,142,32,90,32.0,50,6,2.0,20,2.0,2020-07-11
2068,11/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-11
2069,11/07/2020,Ports of Entry,809,809,0,0.0,0,0,0.0,0,5.0,2020-07-11
2070,11/07/2020,Total,13293,1768,10286,5213.0,3594,1317,162.0,1239,50.0,2020-07-11
2071,12/07/2020,Seoul,1416,317,969,8.0,843,49,69.0,130,7.0,2020-07-12
2072,12/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-12
2073,12/07/2020,Daegu,6926,46,6131,4511.0,699,917,4.0,749,0.0,2020-07-12
2074,12/07/2020,Incheon,360,67,282,2.0,261,11,8.0,11,0.0,2020-07-12
2075,12/07/2020,Gwangju,161,19,138,9.0,114,9,6.0,4,5.0,2020-07-12
2076,12/07/2020,Daejeon,159,16,120,2.0,94,24,0.0,23,1.0,2020-07-12
2077,12/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-12
2078,12/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-12
2079,12/07/2020,Gyeonggi,1358,305,954,29.0,790,71,64.0,99,17.0,2020-07-12
2080,12/07/2020,Gangwon,67,17,43,17.0,26,0,0.0,7,0.0,2020-07-12
2081,12/07/2020,Chung- buk,68,13,45,6.0,29,8,2.0,10,0.0,2020-07-12
2082,12/07/2020,Chung- nam,181,22,147,0.0,142,4,1.0,12,0.0,2020-07-12
2083,12/07/2020,Jeonbuk,36,20,11,1.0,10,0,0.0,5,1.0,2020-07-12
2084,12/07/2020,Jeonnam,32,16,13,1.0,9,2,1.0,3,0.0,2020-07-12
2085,12/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,0.0,2020-07-12
2086,12/07/2020,Gyeong- nam,146,36,90,32.0,50,6,2.0,20,1.0,2020-07-12
2087,12/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-12
2088,12/07/2020,Ports of Entry,833,833,0,0.0,0,0,0.0,0,12.0,2020-07-12
2089,12/07/2020,Total,13417,1829,10340,5213.0,3648,1317,162.0,1248,44.0,2020-07-12
2090,13/07/2020,Seoul,1429,320,976,8.0,841,58,69.0,133,13.0,2020-07-13
2091,13/07/2020,Busan,156,37,89,12.0,58,18,1.0,30,0.0,2020-07-13
2092,13/07/2020,Daegu,6927,47,6131,4511.0,699,917,4.0,749,1.0,2020-07-13
2093,13/07/2020,Incheon,363,70,282,2.0,262,10,8.0,11,3.0,2020-07-13
2094,13/07/2020,Gwangju,168,20,142,9.0,120,7,6.0,6,7.0,2020-07-13
2095,13/07/2020,Daejeon,159,16,122,2.0,99,21,0.0,21,0.0,2020-07-13
2096,13/07/2020,Ulsan,55,22,26,16.0,4,3,3.0,7,0.0,2020-07-13
2097,13/07/2020,Sejong,50,5,44,1.0,40,3,0.0,1,0.0,2020-07-13
2098,13/07/2020,Gyeonggi,1369,313,958,29.0,788,77,64.0,98,11.0,2020-07-13
2099,13/07/2020,Gangwon,69,19,43,17.0,26,0,0.0,7,2.0,2020-07-13
2100,13/07/2020,Chung- buk,69,14,45,6.0,29,8,2.0,10,1.0,2020-07-13
2101,13/07/2020,Chung- nam,185,26,147,0.0,142,4,1.0,12,4.0,2020-07-13
2102,13/07/2020,Jeonbuk,36,20,11,1.0,10,0,0.0,5,0.0,2020-07-13
2103,13/07/2020,Jeonnam,32,16,11,1.0,7,2,1.0,5,0.0,2020-07-13
2104,13/07/2020,Gyeong- buk,1393,24,1236,566.0,478,192,0.0,133,0.0,2020-07-13
2105,13/07/2020,Gyeong- nam,148,38,90,32.0,50,6,2.0,20,2.0,2020-07-13
2106,13/07/2020,Jeju,20,14,2,0.0,1,0,1.0,4,0.0,2020-07-13
2107,13/07/2020,Ports of Entry,851,851,0,0.0,0,0,0.0,0,18.0,2020-07-13
2108,13/07/2020,Total,13479,1872,10355,5213.0,3654,1326,162.0,1252,62.0,2020-07-13
